,index,Session_Name_,Trial_Index_,expcond,trialn,noisecond,whichfirstopt,noiseinl,noiseinr,freql,freqr,frame,Frame_Name,Slider_X,Choice_SND1_Time,CONF,CONF_RT,Choice_SND1,Choice_SND1_RT,TRIAL_N_LIVE,itm_1,itm,part,logRT,zRT,zLogRT,zConf,zLFreq,zRFreq,Choice,totFreq,dFreq,absDFreq,zTotFreq,zDFreq,zAbsDFreq,choFreq,unchoFreq,zChoFreq,zUnchoFreq,ConfSplit,correct,LEv_bin,REv_bin
4551,5631,Pilot35,73,Experiment,44,1,0,1,1,5,9,1,like2.png,612,1611853.06,66.67,5955,m,3405,53,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R09.wav,31,8.133000218583613,1.086624346802593,0.9817505465726911,0.1361083557175516,-0.17407765595569785,1.2185435916898848,1,14,4,4,0.7833494518006403,0.9341987329938276,0.15075567228888187,9,5,1.1896015070793224,-0.13450102777019882,1.0,1,2,4
4552,5632,Pilot35,74,Experiment,81,1,0,1,1,9,10,1,like2.png,372,1628924.62,26.67,1224,m,3393,54,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R10.wav,31,8.129469764784231,1.0768257019793377,0.9769291780649325,-2.1971221891894612,1.2185435916898848,1.5666989036012806,1,19,1,1,2.088931871468374,0.2335496832484569,-1.2060453783110543,10,9,1.540631459987975,1.2489381150089878,0.0,1,4,4
4553,5633,Pilot35,75,Experiment,69,1,0,1,1,8,6,1,like2.png,552,1643524.95,56.67,2944,z,4510,55,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R06.wav,31,8.414052432496725,1.9889162242773386,1.3655698429571521,-0.44719928050920166,0.8703882797784892,0.17407765595569785,0,14,-2,2,0.7833494518006403,-0.4670993664969138,-0.7537783614444089,8,6,0.83857155417067,0.21135875792459782,0.0,1,3,2
4554,5634,Pilot35,76,Experiment,20,1,0,1,1,3,2,1,like2.png,432,1657852.17,36.67,4876,z,3671,56,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R02.wav,31,8.208219383496834,1.3038276403847489,1.0844736902535475,-1.6138145529627081,-0.8703882797784892,-1.2185435916898848,0,5,-1,1,-1.5666989036012806,-0.2335496832484569,-1.2060453783110543,3,2,-0.9165782103725925,-1.1720803848545887,0.0,1,1,0
4555,5635,Pilot35,77,Experiment,42,1,0,1,1,5,7,1,like2.png,552,1678029.55,56.67,3332,m,2881,57,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R07.wav,31,7.9658927350845286,0.6587501895204511,0.7535400093056723,-0.44719928050920166,-0.17407765595569785,0.5222329678670935,1,12,2,2,0.26111648393354675,0.4670993664969138,-0.7537783614444089,7,5,0.4875416012620175,-0.13450102777019882,0.0,1,2,2
4556,5636,Pilot35,78,Experiment,49,1,0,1,1,6,4,1,like2.png,462,1691821.39,41.67,2165,z,2807,58,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R04.wav,31,7.939871576361883,0.5983252131103777,0.7180041823752291,-1.3221607348493316,0.17407765595569785,-0.5222329678670935,0,10,-2,2,-0.26111648393354675,-0.4670993664969138,-0.7537783614444089,6,4,0.136511648353365,-0.4803608134649955,0.0,1,2,1
4557,5637,Pilot35,79,Experiment,10,1,0,1,1,2,1,1,like2.png,462,1704716.0,41.67,3017,z,3368,59,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R01.wav,31,8.122074375362217,1.0564118585975562,0.9668296555423173,-1.3221607348493316,-1.2185435916898848,-1.5666989036012806,0,3,-1,1,-2.088931871468374,-0.2335496832484569,-1.2060453783110543,2,1,-1.267608163281245,-1.5179401705493853,0.0,1,0,0
4558,5638,Pilot35,80,Experiment,41,1,0,1,1,5,6,1,like2.png,552,1720116.88,56.67,4352,z,3135,60,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R06.wav,31,8.050384453067021,0.8661548382793519,0.8689262263179334,-0.44719928050920166,-0.17407765595569785,0.17407765595569785,0,11,1,1,0.0,0.2335496832484569,-1.2060453783110543,5,6,-0.2145183045552875,0.21135875792459782,0.0,0,2,2
4559,5639,Pilot35,81,Experiment,55,1,0,1,1,7,1,1,like2.png,702,1733740.94,81.67,3751,z,1809,61,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R01.wav,31,7.500529485395295,-0.21659541469034285,0.11801612364744604,1.0110698100576814,0.5222329678670935,-1.5666989036012806,0,8,-6,6,-0.7833494518006403,-1.4012980994907414,1.0552897060221726,7,1,0.4875416012620175,-1.5179401705493853,1.0,1,3,0
4560,5640,Pilot35,82,Experiment,47,1,0,1,1,6,2,1,like2.png,612,1749740.58,66.67,4503,z,3942,62,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R02.wav,31,8.279443487712665,1.525113702643261,1.1817409744535763,0.1361083557175516,0.17407765595569785,-1.2185435916898848,0,8,-4,4,-0.7833494518006403,-0.9341987329938276,0.15075567228888187,6,2,0.136511648353365,-1.1720803848545887,1.0,1,2,0
4561,5641,Pilot35,83,Experiment,54,1,0,1,1,6,10,1,like2.png,522,1764859.92,51.67,3218,m,3078,63,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R10.wav,31,8.032035314398824,0.8196112753688899,0.8438677028683875,-0.7388530986225783,0.17407765595569785,1.5666989036012806,1,16,4,4,1.3055824196677337,0.9341987329938276,0.15075567228888187,10,6,1.540631459987975,0.21135875792459782,0.0,1,2,4
4562,5642,Pilot35,84,Experiment,43,1,0,1,1,5,8,1,like2.png,492,1779717.23,46.67,2601,m,4119,64,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R08.wav,31,8.323365694436081,1.6696437137862747,1.241723389270796,-1.0305069167359548,-0.17407765595569785,0.8703882797784892,1,13,3,3,0.5222329678670935,0.7006490497453707,-0.3015113445777635,8,5,0.83857155417067,-0.13450102777019882,0.0,1,2,3
4563,5643,Pilot35,85,Experiment,29,1,0,1,1,4,2,1,like2.png,492,1793756.47,46.67,5184,z,3492,65,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R02.wav,31,8.158229916959494,1.1576645217711927,1.0162055147218356,-1.0305069167359548,-0.5222329678670935,-1.2185435916898848,0,6,-2,2,-1.3055824196677337,-0.4670993664969138,-0.7537783614444089,4,2,-0.56554825746394,-1.1720803848545887,0.0,1,1,0
4564,5644,Pilot35,86,Experiment,34,1,0,1,1,4,8,1,like2.png,732,1807547.99,86.67,3335,m,1100,66,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R08.wav,31,7.003065458786462,-0.7955320129976683,-0.5613462268964697,1.3027236281710581,-0.5222329678670935,0.8703882797784892,1,12,4,4,0.26111648393354675,0.9341987329938276,0.15075567228888187,8,4,0.83857155417067,-0.4803608134649955,1.0,1,1,3
4565,5645,Pilot35,87,Experiment,72,1,0,1,1,8,10,1,like2.png,642,1819996.96,71.67,3301,m,1649,67,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R10.wav,31,7.407924322559599,-0.3472440123337449,-0.008450229156854012,0.42776217383092824,0.8703882797784892,1.5666989036012806,1,18,2,2,1.8278153875348273,0.4670993664969138,-0.7537783614444089,10,8,1.540631459987975,0.9030783293141911,1.0,1,3,4
4566,5646,Pilot35,88,Experiment,15,1,0,1,1,2,7,1,like2.png,672,1832548.98,76.67,2470,m,1034,68,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R07.wav,31,6.9411900550683745,-0.8494245595255717,-0.6458464469371584,0.7194159919443048,-1.2185435916898848,0.5222329678670935,1,9,5,5,-0.5222329678670935,1.1677484162422844,0.6030226891555273,7,2,0.4875416012620175,-1.1720803848545887,1.0,1,0,2
4567,5647,Pilot35,89,Experiment,3,1,0,1,1,1,4,1,like2.png,552,1845300.31,56.67,3321,m,2602,69,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R04.wav,31,7.86403565907245,0.4309316973797687,0.6144387700646939,-0.44719928050920166,-1.5666989036012806,-0.5222329678670935,1,5,3,3,-1.5666989036012806,0.7006490497453707,-0.3015113445777635,4,1,-0.56554825746394,-1.5179401705493853,0.0,1,0,1
4568,5648,Pilot35,90,Experiment,19,1,0,1,1,3,1,1,like2.png,522,1859331.5,51.67,3569,z,3100,70,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R01.wav,31,8.039157390473237,0.8375754575448577,0.8535939746867729,-0.7388530986225783,-0.8703882797784892,-1.5666989036012806,0,4,-2,2,-1.8278153875348273,-0.4670993664969138,-0.7537783614444089,3,1,-0.9165782103725925,-1.5179401705493853,0.0,1,1,0
4569,5649,Pilot35,91,Experiment,59,1,0,1,1,7,5,1,like2.png,552,1873188.69,56.67,2783,z,2624,71,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R05.wav,31,7.8724551500639794,0.4488958795557365,0.6259368581362686,-0.44719928050920166,0.5222329678670935,-0.17407765595569785,0,12,-2,2,0.26111648393354675,-0.4670993664969138,-0.7537783614444089,7,5,0.4875416012620175,-0.13450102777019882,0.0,1,3,1
4570,5650,Pilot35,92,Experiment,58,1,0,1,1,7,4,1,like2.png,522,1886164.17,51.67,3630,z,2550,72,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R04.wav,31,7.843848638152472,0.388470903145663,0.5868703404916753,-0.7388530986225783,0.5222329678670935,-0.5222329678670935,0,11,-3,3,0.0,-0.7006490497453707,-0.3015113445777635,7,4,0.4875416012620175,-0.4803608134649955,0.0,1,3,1
4571,5651,Pilot35,93,Experiment,56,1,0,1,1,7,2,1,like2.png,612,1899076.68,66.67,3691,z,1829,73,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R02.wav,31,7.511524648390866,-0.20026433998491758,0.133031681311394,0.1361083557175516,0.5222329678670935,-1.2185435916898848,0,9,-5,5,-0.5222329678670935,-1.1677484162422844,0.6030226891555273,7,2,0.4875416012620175,-1.1720803848545887,1.0,1,3,0
4572,5652,Pilot35,94,Experiment,90,1,0,1,1,10,9,1,like2.png,522,1913540.72,51.67,3312,m,2809,74,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R09.wav,31,7.940583827104244,0.5999583205809201,0.7189768684643231,-0.7388530986225783,1.5666989036012806,1.2185435916898848,1,19,-1,1,2.088931871468374,-0.2335496832484569,-1.2060453783110543,9,10,1.1896015070793224,1.5947979007037845,0.0,0,4,4
4573,5653,Pilot35,95,Experiment,74,1,0,1,1,9,2,1,like2.png,522,1925643.91,51.67,1811,z,1146,75,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R02.wav,31,7.044032897274685,-0.7579705411751902,-0.5053989948989134,-0.7388530986225783,1.2185435916898848,-1.2185435916898848,0,11,-7,7,0.0,-1.6348477827391983,1.507556722888818,9,2,1.1896015070793224,-1.1720803848545887,0.0,1,4,0
4574,5654,Pilot35,96,Experiment,37,1,0,1,1,5,1,1,like2.png,732,1936596.3,86.67,2325,z,1232,76,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R01.wav,31,7.116394144093465,-0.6877469199418615,-0.40657877052568514,1.3027236281710581,-0.17407765595569785,-1.5666989036012806,0,6,-4,4,-1.3055824196677337,-0.9341987329938276,0.15075567228888187,5,1,-0.2145183045552875,-1.5179401705493853,1.0,1,2,0
4575,5655,Pilot35,97,Experiment,2,1,0,1,1,1,3,1,like2.png,552,1950628.42,56.67,3012,m,3897,77,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R03.wav,31,8.26796230533871,1.4883687845560543,1.1660616838367954,-0.44719928050920166,-1.5666989036012806,-0.8703882797784892,1,4,2,2,-1.8278153875348273,0.4670993664969138,-0.7537783614444089,3,1,-0.9165782103725925,-1.5179401705493853,0.0,1,0,0
4576,5656,Pilot35,98,Experiment,18,1,0,1,1,2,10,1,like2.png,672,1962628.2,76.67,3395,m,1097,78,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R10.wav,31,7.00033446027523,-0.7979816742034821,-0.5650758183215421,0.7194159919443048,-1.2185435916898848,1.5666989036012806,1,12,8,8,0.26111648393354675,1.8683974659876552,1.9598237397554636,10,2,1.540631459987975,-1.1720803848545887,1.0,1,0,4
4577,5657,Pilot35,99,Experiment,45,1,0,1,1,5,10,1,like2.png,522,1976876.75,51.67,3226,m,2712,79,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R10.wav,31,7.905441649060286,0.5207526082596077,0.6709849104489372,-0.7388530986225783,-0.17407765595569785,1.5666989036012806,1,15,5,5,1.044465935734187,1.1677484162422844,0.6030226891555273,10,5,1.540631459987975,-0.13450102777019882,0.0,1,2,4
4578,5658,Pilot35,100,Experiment,79,1,0,1,1,9,7,1,like2.png,582,1990748.51,61.67,3088,z,3017,80,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R07.wav,31,8.012018239159062,0.7698014975173428,0.8165313598194212,-0.15554546239582503,1.2185435916898848,0.5222329678670935,0,16,-2,2,1.3055824196677337,-0.4670993664969138,-0.7537783614444089,9,7,1.1896015070793224,0.5572185436193945,1.0,1,4,2
4579,5659,Pilot35,101,Experiment,13,1,0,1,1,2,5,1,like2.png,642,2003516.67,71.67,2640,m,1786,81,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R05.wav,31,7.487733761436444,-0.2353761506015819,0.10054162772287663,0.42776217383092824,-1.2185435916898848,-0.17407765595569785,1,7,3,3,-1.044465935734187,0.7006490497453707,-0.3015113445777635,5,2,-0.2145183045552875,-1.1720803848545887,1.0,1,0,1
4580,5660,Pilot35,102,Experiment,28,1,0,1,1,4,1,1,like2.png,732,2015163.89,86.67,1494,z,833,82,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R01.wav,31,6.725033642166843,-1.0135518603150955,-0.9410407140582979,1.3027236281710581,-0.5222329678670935,-1.5666989036012806,0,5,-3,3,-1.5666989036012806,-0.7006490497453707,-0.3015113445777635,4,1,-0.56554825746394,-1.5179401705493853,1.0,1,1,0
4581,5661,Pilot35,103,Experiment,16,1,0,1,1,2,8,1,like2.png,762,2025421.0,91.67,3565,m,823,83,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R08.wav,31,6.71295620067707,-1.0217173976678082,-0.9575342866588766,1.5943774462844347,-1.2185435916898848,0.8703882797784892,1,10,6,6,-0.26111648393354675,1.4012980994907414,1.0552897060221726,8,2,0.83857155417067,-1.1720803848545887,1.0,1,0,3
4582,5662,Pilot35,104,Experiment,7,1,0,1,1,1,8,1,like2.png,762,2038012.15,91.67,3077,m,1281,84,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R08.wav,31,7.155396301896734,-0.6477357869135697,-0.35331542647618974,1.5943774462844347,-1.5666989036012806,0.8703882797784892,1,9,7,7,-0.5222329678670935,1.6348477827391983,1.507556722888818,8,1,0.83857155417067,-1.5179401705493853,1.0,1,0,3
4583,5663,Pilot35,105,Experiment,82,1,0,1,1,10,1,1,like2.png,792,2049979.86,96.67,3070,z,865,85,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R01.wav,31,6.762729506931879,-0.9874221407864151,-0.8895613106788505,1.8860312643978114,1.5666989036012806,-1.5666989036012806,0,11,-9,9,0.0,-2.101947149236112,2.412090756622109,10,1,1.540631459987975,-1.5179401705493853,1.0,1,4,0
4584,5664,Pilot35,106,Experiment,68,1,0,1,1,8,5,1,like2.png,612,2063429.11,66.67,2509,z,2398,86,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R05.wav,31,7.7823903355874595,0.26435473538443105,0.502939735145941,0.1361083557175516,0.8703882797784892,-0.17407765595569785,0,13,-3,3,0.5222329678670935,-0.7006490497453707,-0.3015113445777635,8,5,0.83857155417067,-0.13450102777019882,1.0,1,3,1
4585,5665,Pilot35,107,Experiment,14,1,0,1,1,2,6,1,like2.png,642,2074308.28,71.67,3913,m,1127,87,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R06.wav,31,7.027314514039777,-0.7734850621453442,-0.5282304752155645,0.42776217383092824,-1.2185435916898848,0.17407765595569785,1,8,4,4,-0.7833494518006403,0.9341987329938276,0.15075567228888187,6,2,0.136511648353365,-1.1720803848545887,1.0,1,0,2
4586,5666,Pilot35,108,Experiment,21,1,0,1,1,3,4,1,like2.png,432,2090444.47,36.67,3323,m,4047,88,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R04.wav,31,8.305731144875866,1.6108518448467437,1.2176407453021871,-1.6138145529627081,-0.8703882797784892,-0.5222329678670935,1,7,1,1,-1.044465935734187,0.2335496832484569,-1.2060453783110543,4,3,-0.56554825746394,-0.8262205991597921,0.0,1,1,1
4587,5667,Pilot35,109,Experiment,52,1,0,1,1,6,8,1,like2.png,522,2105093.18,51.67,3289,z,3512,89,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R08.wav,31,8.163940954755008,1.173995596476618,1.0240048004053741,-0.7388530986225783,0.17407765595569785,0.8703882797784892,0,14,2,2,0.7833494518006403,0.4670993664969138,-0.7537783614444089,6,8,0.136511648353365,0.9030783293141911,0.0,0,2,3
4588,5668,Pilot35,110,Experiment,39,1,0,1,1,5,3,1,like2.png,552,2119139.33,56.67,2568,z,2508,90,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R03.wav,31,7.827240901752812,0.35417564626427,0.5641899651596143,-0.44719928050920166,-0.17407765595569785,-0.8703882797784892,0,8,-2,2,-0.7833494518006403,-0.4670993664969138,-0.7537783614444089,5,3,-0.2145183045552875,-0.8262205991597921,0.0,1,2,0
4589,5669,Pilot35,111,Experiment,156,1,0,1,1,8,3,2,aversion2.png,612,2187972.16,66.67,2342,m,1891,91,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R03.wav,31,7.544861068658458,-0.14963800839809926,0.17855760403207172,0.1361083557175516,0.8703882797784892,-0.8703882797784892,1,11,-5,5,0.0,-1.1677484162422844,0.6030226891555273,3,8,-0.9165782103725925,0.9030783293141911,1.0,1,3,0
4590,5670,Pilot35,112,Experiment,171,1,0,1,1,9,10,2,aversion2.png,462,2202595.46,41.67,2621,m,3564,92,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R10.wav,31,8.1786387885907,1.2164563907107238,1.044076914987382,-1.3221607348493316,1.2185435916898848,1.5666989036012806,1,19,1,1,2.088931871468374,0.2335496832484569,-1.2060453783110543,10,9,1.540631459987975,1.2489381150089878,0.0,0,4,4
4591,5671,Pilot35,113,Experiment,123,1,0,1,1,4,7,2,aversion2.png,462,2214364.08,41.67,3783,z,1416,93,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R07.wav,31,7.255591274253665,-0.5375010326519492,-0.21648404110526065,-1.3221607348493316,-0.5222329678670935,0.5222329678670935,0,11,3,3,0.0,0.7006490497453707,-0.3015113445777635,4,7,-0.56554825746394,0.5572185436193945,0.0,1,1,2
4592,5672,Pilot35,114,Experiment,147,1,0,1,1,7,3,2,aversion2.png,342,2235468.4,21.67,2459,m,4387,94,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R03.wav,31,8.386400901166214,1.8884801148389732,1.3278074956998178,-2.488776007302838,0.5222329678670935,-0.8703882797784892,1,10,-4,4,-0.26111648393354675,-0.9341987329938276,0.15075567228888187,3,7,-0.9165782103725925,0.5572185436193945,0.0,1,3,0
4593,5673,Pilot35,115,Experiment,170,1,0,1,1,9,8,2,aversion2.png,492,2247900.22,46.67,3098,m,2453,95,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R08.wav,31,7.8050670442584895,0.30926519082435056,0.5339082098120789,-1.0305069167359548,1.2185435916898848,0.8703882797784892,1,17,-1,1,1.5666989036012806,-0.2335496832484569,-1.2060453783110543,8,9,0.83857155417067,1.2489381150089878,0.0,1,4,3
4594,5674,Pilot35,116,Experiment,93,1,0,1,1,1,4,2,aversion2.png,582,2263067.5,61.67,1715,z,937,96,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R04.wav,31,6.842683282238422,-0.9286302718468842,-0.7803723405790601,-0.15554546239582503,-1.5666989036012806,-0.5222329678670935,0,5,3,3,-1.5666989036012806,0.7006490497453707,-0.3015113445777635,1,4,-1.6186381161898975,-0.4803608134649955,0.0,1,0,1
4595,5675,Pilot35,117,Experiment,97,1,0,1,1,1,8,2,aversion2.png,762,2275116.21,91.67,1377,z,885,97,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R08.wav,31,6.785587645007929,-0.9710910660809898,-0.8583450667259711,1.5943774462844347,-1.5666989036012806,0.8703882797784892,0,9,7,7,-0.5222329678670935,1.6348477827391983,1.507556722888818,1,8,-1.6186381161898975,0.9030783293141911,1.0,1,0,3
4596,5676,Pilot35,118,Experiment,107,1,0,1,1,2,9,2,aversion2.png,812,2284588.12,100.0,2838,z,641,98,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R09.wav,31,6.46302945692067,-1.170330177487178,-1.2988470470198283,2.08027270726132,-1.2185435916898848,1.2185435916898848,0,11,7,7,0.0,1.6348477827391983,1.507556722888818,2,9,-1.267608163281245,1.2489381150089878,1.0,1,0,4
4597,5677,Pilot35,119,Experiment,142,1,0,1,1,6,8,2,aversion2.png,612,2296451.84,66.67,1812,z,1438,99,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R08.wav,31,7.271008538280992,-0.5195368504759814,-0.19542943581056035,0.1361083557175516,0.17407765595569785,0.8703882797784892,0,14,2,2,0.7833494518006403,0.4670993664969138,-0.7537783614444089,6,8,0.136511648353365,0.9030783293141911,1.0,1,2,3
4598,5678,Pilot35,120,Experiment,151,1,0,1,1,7,8,2,aversion2.png,522,2309045.0,51.67,2780,z,3297,100,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R08.wav,31,8.10076824307173,0.9984365433932965,0.9377329101705226,-0.7388530986225783,0.5222329678670935,0.8703882797784892,0,15,1,1,1.044465935734187,0.2335496832484569,-1.2060453783110543,7,8,0.4875416012620175,0.9030783293141911,0.0,1,3,3
4599,5679,Pilot35,121,Experiment,161,1,0,1,1,8,9,2,aversion2.png,552,2321332.32,56.67,2127,z,2185,101,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R09.wav,31,7.68937110752969,0.09042878977165204,0.37590791366953674,-0.44719928050920166,0.8703882797784892,1.2185435916898848,0,17,1,1,1.5666989036012806,0.2335496832484569,-1.2060453783110543,8,9,0.83857155417067,1.2489381150089878,0.0,1,3,4
4600,5680,Pilot35,122,Experiment,174,1,0,1,1,10,3,2,aversion2.png,612,2332339.52,66.67,5560,m,1292,102,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R03.wav,31,7.163946684342547,-0.6387536958255858,-0.3416385863315158,0.1361083557175516,1.5666989036012806,-0.8703882797784892,1,13,-7,7,0.5222329678670935,-1.6348477827391983,1.507556722888818,3,10,-0.9165782103725925,1.5947979007037845,1.0,1,4,0
4601,5681,Pilot35,123,Experiment,106,1,0,1,1,2,8,2,aversion2.png,672,2346412.09,76.67,4060,z,748,103,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R08.wav,31,6.617402977974478,-1.0829589278131528,-1.0880266609915508,0.7194159919443048,-1.2185435916898848,0.8703882797784892,0,10,6,6,-0.26111648393354675,1.4012980994907414,1.0552897060221726,2,8,-1.267608163281245,0.9030783293141911,1.0,1,0,3
4602,5682,Pilot35,124,Experiment,145,1,0,1,1,7,1,2,aversion2.png,672,2359163.55,76.67,2358,m,849,104,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R01.wav,31,6.744059186311348,-1.0004870005507553,-0.9150584566506662,0.7194159919443048,0.5222329678670935,-1.5666989036012806,1,8,-6,6,-0.7833494518006403,-1.4012980994907414,1.0552897060221726,1,7,-1.6186381161898975,0.5572185436193945,1.0,1,3,0
4603,5683,Pilot35,125,Experiment,116,1,0,1,1,3,9,2,aversion2.png,552,2369381.0,56.67,2790,z,500,105,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R09.wav,31,6.214608098422191,-1.2854642541604262,-1.6381039761797433,-0.44719928050920166,-0.8703882797784892,1.2185435916898848,0,12,6,6,0.26111648393354675,1.4012980994907414,1.0552897060221726,3,9,-0.9165782103725925,1.2489381150089878,0.0,1,1,4
4604,5684,Pilot35,126,Experiment,120,1,0,1,1,4,3,2,aversion2.png,522,2381164.04,51.67,2615,m,1450,106,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R03.wav,31,7.27931883541462,-0.5097382056527262,-0.1840804684633012,-0.7388530986225783,-0.5222329678670935,-0.8703882797784892,1,7,-1,1,-1.044465935734187,-0.2335496832484569,-1.2060453783110543,3,4,-0.9165782103725925,-0.4803608134649955,0.0,1,1,0
4605,5685,Pilot35,127,Experiment,166,1,0,1,1,9,4,2,aversion2.png,582,2392124.29,61.67,2753,m,827,107,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R04.wav,31,6.717804695023691,-1.018451182726723,-0.950912934481165,-0.15554546239582503,1.2185435916898848,-0.5222329678670935,1,13,-5,5,0.5222329678670935,-1.1677484162422844,0.6030226891555273,4,9,-0.56554825746394,1.2489381150089878,0.0,1,4,1
